289,867,5,1,25.00,44196.50,0.07,0.05,'N','O','1997-03-18 00:00:00','1997-05-05 00:00:00','1997-04-15 00:00:00','DELIVER IN PERSON','FOB','quickly regular theodolites detect a'
289,559,29,2,6.00,8757.30,0.06,0.05,'N','O','1997-02-18 00:00:00','1997-05-08 00:00:00','1997-03-19 00:00:00','DELIVER IN PERSON','SHIP','furiously '
289,85,12,3,44.00,43343.52,0.10,0.08,'N','O','1997-06-05 00:00:00','1997-04-20 00:00:00','1997-07-02 00:00:00','COLLECT COD','MAIL','slyly even deposits cajole furi'
289,198,14,4,48.00,52713.12,0.01,0.08,'N','O','1997-03-14 00:00:00','1997-03-30 00:00:00','1997-03-24 00:00:00','DELIVER IN PERSON','RAIL','slyly furious accounts x-ray'
289,232,49,5,13.00,14718.99,0.10,0.03,'N','O','1997-06-08 00:00:00','1997-04-06 00:00:00','1997-06-18 00:00:00','TAKE BACK RETURN','REG AIR','furiously unusual requ'
290,27,2,1,35.00,32445.70,0.01,0.02,'R','F','1994-04-01 00:00:00','1994-02-05 00:00:00','1994-04-27 00:00:00','NONE','MAIL','theodolites'
290,645,20,2,2.00,3091.28,0.05,0.04,'A','F','1994-01-30 00:00:00','1994-02-13 00:00:00','1994-02-21 00:00:00','TAKE BACK RETURN','TRUCK','unusual, special dependen'
290,10,23,3,5.00,4550.05,0.03,0.05,'A','F','1994-01-19 00:00:00','1994-02-24 00:00:00','1994-01-27 00:00:00','NONE','MAIL','even frays mold. final'
290,619,44,4,23.00,34951.03,0.05,0.08,'R','F','1994-03-14 00:00:00','1994-02-21 00:00:00','1994-04-09 00:00:00','NONE','AIR','blithely u'
291,613,36,1,21.00,31785.81,0.05,0.07,'A','F','1994-05-26 00:00:00','1994-05-10 00:00:00','1994-06-23 00:00:00','COLLECT COD','TRUCK','sly theodolites use after th'
291,687,38,2,19.00,30165.92,0.08,0.02,'R','F','1994-06-14 00:00:00','1994-04-25 00:00:00','1994-06-19 00:00:00','NONE','REG AIR','thin dolphi'
291,305,42,3,30.00,36159.00,0.10,0.02,'R','F','1994-03-22 00:00:00','1994-04-30 00:00:00','1994-03-24 00:00:00','DELIVER IN PERSON','FOB','regular pearls above t'
292,768,19,1,8.00,13350.08,0.10,0.03,'R','F','1992-02-18 00:00:00','1992-03-30 00:00:00','1992-03-18 00:00:00','DELIVER IN PERSON','RAIL','furiously regular excuses'
292,497,48,2,24.00,33539.76,0.08,0.04,'R','F','1992-03-24 00:00:00','1992-03-06 00:00:00','1992-04-20 00:00:00','COLLECT COD','TRUCK','ironic instructions '
293,45,32,1,14.00,13230.56,0.02,0.05,'R','F','1992-10-19 00:00:00','1992-12-23 00:00:00','1992-11-10 00:00:00','DELIVER IN PERSON','SHIP','regular foxes boost furiously.'
293,933,34,2,11.00,20173.23,0.10,0.04,'R','F','1992-12-24 00:00:00','1992-12-01 00:00:00','1993-01-12 00:00:00','COLLECT COD','MAIL','fluffily even platelets upon the special, s'
293,587,7,3,13.00,19338.54,0.04,0.02,'A','F','1992-12-17 00:00:00','1992-12-26 00:00:00','1992-12-22 00:00:00','COLLECT COD','RAIL','dependencies nag blithely. '
294,299,1,1,31.00,37177.99,0.00,0.01,'R','F','1993-08-06 00:00:00','1993-08-19 00:00:00','1993-08-13 00:00:00','TAKE BACK RETURN','AIR','slyly unusual ideas haggle'
295,988,20,1,29.00,54780.42,0.02,0.07,'A','F','1994-11-09 00:00:00','1994-12-08 00:00:00','1994-12-07 00:00:00','COLLECT COD','MAIL','express deposits haggle. fluffily'
295,457,21,2,26.00,35293.70,0.04,0.03,'R','F','1994-12-13 00:00:00','1994-11-30 00:00:00','1995-01-06 00:00:00','DELIVER IN PERSON','AIR','carefully even p'
295,77,41,3,8.00,7816.56,0.10,0.07,'R','F','1995-01-13 00:00:00','1994-11-17 00:00:00','1995-01-25 00:00:00','NONE','TRUCK','ideas haggle. slyly special dolphin'
295,304,23,4,26.00,31311.80,0.10,0.04,'A','F','1995-01-12 00:00:00','1994-11-22 00:00:00','1995-01-22 00:00:00','DELIVER IN PERSON','MAIL','quickly final acc'
320,23,10,1,30.00,27690.60,0.05,0.01,'N','O','1997-12-04 00:00:00','1998-01-21 00:00:00','1997-12-13 00:00:00','NONE','RAIL','quickly even frets unwind carefully acc'
320,961,43,2,13.00,24205.48,0.03,0.00,'N','O','1997-12-16 00:00:00','1997-12-26 00:00:00','1997-12-17 00:00:00','TAKE BACK RETURN','AIR','final, ironic packa'
321,2,39,1,21.00,18942.00,0.01,0.08,'A','F','1993-07-18 00:00:00','1993-04-24 00:00:00','1993-08-13 00:00:00','TAKE BACK RETURN','REG AIR','final asymptotes haggle '
321,703,6,2,41.00,65751.70,0.08,0.07,'R','F','1993-06-21 00:00:00','1993-06-07 00:00:00','1993-07-09 00:00:00','NONE','REG AIR','carefully final account'
322,763,18,1,12.00,19965.12,0.08,0.07,'A','F','1992-06-29 00:00:00','1992-05-30 00:00:00','1992-07-11 00:00:00','NONE','AIR','carefully unusual instructions'
322,219,20,2,48.00,53722.08,0.02,0.07,'A','F','1992-06-11 00:00:00','1992-06-16 00:00:00','1992-06-26 00:00:00','COLLECT COD','RAIL','furiously ironi'
322,64,4,3,20.00,19281.20,0.04,0.01,'R','F','1992-04-26 00:00:00','1992-05-04 00:00:00','1992-05-22 00:00:00','DELIVER IN PERSON','MAIL','ironic instructions are sl'
322,917,48,4,10.00,18179.10,0.06,0.03,'R','F','1992-04-12 00:00:00','1992-05-13 00:00:00','1992-04-14 00:00:00','DELIVER IN PERSON','AIR','busy theodolites detect fluffily'
322,59,49,5,35.00,33566.75,0.07,0.06,'A','F','1992-07-17 00:00:00','1992-05-03 00:00:00','1992-08-14 00:00:00','TAKE BACK RETURN','RAIL','blithely ironic accounts are a'
322,167,48,6,3.00,3201.48,0.08,0.05,'A','F','1992-07-03 00:00:00','1992-05-10 00:00:00','1992-07-28 00:00:00','NONE','AIR','deposits detect above the slyly fin'
322,188,34,7,5.00,5440.90,0.01,0.02,'A','F','1992-04-15 00:00:00','1992-05-12 00:00:00','1992-04-26 00:00:00','COLLECT COD','REG AIR','ironic, express'
323,819,4,1,50.00,85990.50,0.05,0.04,'A','F','1994-04-20 00:00:00','1994-04-25 00:00:00','1994-05-12 00:00:00','DELIVER IN PERSON','REG AIR','bold dependenc'
323,476,48,2,18.00,24776.46,0.06,0.07,'R','F','1994-04-13 00:00:00','1994-06-02 00:00:00','1994-05-10 00:00:00','DELIVER IN PERSON','TRUCK','accounts lose slyl'
323,714,15,3,9.00,14532.39,0.07,0.04,'A','F','1994-06-26 00:00:00','1994-06-10 00:00:00','1994-07-13 00:00:00','COLLECT COD','TRUCK','ironic, regular acco'
324,998,11,1,26.00,49373.74,0.07,0.01,'R','F','1992-04-19 00:00:00','1992-05-28 00:00:00','1992-05-12 00:00:00','DELIVER IN PERSON','RAIL','slyly express packa'
325,794,26,1,34.00,57622.86,0.09,0.04,'A','F','1993-10-28 00:00:00','1993-12-13 00:00:00','1993-11-17 00:00:00','TAKE BACK RETURN','MAIL','furiously pending instructions a'
325,926,7,2,5.00,9134.60,0.07,0.08,'A','F','1994-01-02 00:00:00','1994-01-05 00:00:00','1994-01-04 00:00:00','TAKE BACK RETURN','MAIL','unusual theodolites nag quickly agai'
325,94,8,3,35.00,34793.15,0.07,0.07,'A','F','1993-12-06 00:00:00','1994-01-03 00:00:00','1993-12-26 00:00:00','DELIVER IN PERSON','REG AIR','regular de'
326,896,5,1,41.00,73672.49,0.06,0.03,'N','O','1995-08-30 00:00:00','1995-07-09 00:00:00','1995-09-12 00:00:00','DELIVER IN PERSON','TRUCK','deposits cajole am'
326,98,12,2,38.00,37927.42,0.02,0.08,'N','O','1995-09-12 00:00:00','1995-08-23 00:00:00','1995-09-14 00:00:00','COLLECT COD','RAIL','furiously final asymptotes boost. quickly '
326,919,30,3,25.00,45497.75,0.03,0.04,'N','O','1995-08-03 00:00:00','1995-07-27 00:00:00','1995-08-16 00:00:00','NONE','AIR','quickly even platelets after the '
326,425,16,4,5.00,6627.10,0.03,0.08,'N','O','1995-07-29 00:00:00','1995-07-13 00:00:00','1995-08-12 00:00:00','NONE','REG AIR','furiously ironic packages against the b'
326,173,4,5,31.00,33268.27,0.04,0.08,'N','O','1995-09-27 00:00:00','1995-07-06 00:00:00','1995-10-22 00:00:00','NONE','TRUCK','ruthlessly ironic ins'
326,784,16,6,41.00,69075.98,0.02,0.00,'N','O','1995-07-05 00:00:00','1995-07-23 00:00:00','1995-07-20 00:00:00','TAKE BACK RETURN','REG AIR','silent, express pinto beans'
326,211,28,7,47.00,52226.87,0.04,0.04,'N','O','1995-09-16 00:00:00','1995-07-04 00:00:00','1995-10-04 00:00:00','NONE','REG AIR','carefully even accounts snoo'
327,718,47,1,16.00,25899.36,0.03,0.01,'N','O','1995-07-05 00:00:00','1995-06-07 00:00:00','1995-07-09 00:00:00','TAKE BACK RETURN','TRUCK','regular packages are alongside'
327,209,26,2,9.00,9982.80,0.09,0.05,'A','F','1995-05-24 00:00:00','1995-07-11 00:00:00','1995-06-05 00:00:00','NONE','AIR','theodolites play along'
352,319,20,1,17.00,20728.27,0.07,0.05,'R','F','1994-06-02 00:00:00','1994-05-31 00:00:00','1994-06-29 00:00:00','NONE','FOB','fluffily regular theodolites '
353,597,44,1,41.00,61401.19,0.00,0.06,'A','F','1994-03-25 00:00:00','1994-03-31 00:00:00','1994-03-30 00:00:00','DELIVER IN PERSON','AIR','blithely even theodolite'
353,738,39,2,29.00,47523.17,0.09,0.00,'A','F','1994-01-11 00:00:00','1994-03-19 00:00:00','1994-02-09 00:00:00','COLLECT COD','FOB','bold, pending theodolites breach. account'
353,672,48,3,12.00,18872.04,0.06,0.01,'R','F','1994-01-02 00:00:00','1994-03-26 00:00:00','1994-01-19 00:00:00','DELIVER IN PERSON','RAIL','carefully express reques'
353,386,25,4,46.00,59173.48,0.00,0.04,'A','F','1994-04-14 00:00:00','1994-01-31 00:00:00','1994-05-05 00:00:00','DELIVER IN PERSON','FOB','fluffily silent '
353,585,32,5,9.00,13370.22,0.02,0.02,'A','F','1994-03-15 00:00:00','1994-03-20 00:00:00','1994-03-18 00:00:00','TAKE BACK RETURN','RAIL','deposits haggle furiously around the caref'
353,514,15,6,39.00,55165.89,0.02,0.05,'A','F','1994-01-15 00:00:00','1994-03-30 00:00:00','1994-02-01 00:00:00','NONE','MAIL','furiously pending requests pla'
354,248,15,1,14.00,16075.36,0.08,0.04,'N','O','1996-04-12 00:00:00','1996-06-03 00:00:00','1996-05-08 00:00:00','NONE','SHIP','slyly regular accounts aga'
354,970,14,2,24.00,44903.28,0.01,0.01,'N','O','1996-05-08 00:00:00','1996-05-17 00:00:00','1996-06-07 00:00:00','DELIVER IN PERSON','AIR','slyly even dependencies alongside of the'
354,291,42,3,50.00,59564.50,0.08,0.05,'N','O','1996-03-21 00:00:00','1996-05-20 00:00:00','1996-04-04 00:00:00','COLLECT COD','TRUCK','fluffily ironic theodolites wake slyly '
354,534,1,4,7.00,10041.71,0.06,0.01,'N','O','1996-05-07 00:00:00','1996-04-18 00:00:00','1996-05-24 00:00:00','NONE','MAIL','blithely ironic notornis wake accordi'
354,153,4,5,18.00,18956.70,0.04,0.08,'N','O','1996-03-31 00:00:00','1996-05-13 00:00:00','1996-04-27 00:00:00','DELIVER IN PERSON','RAIL','quickly thin accounts ha'
354,306,25,6,36.00,43426.80,0.03,0.02,'N','O','1996-03-19 00:00:00','1996-05-29 00:00:00','1996-03-30 00:00:00','NONE','AIR','carefully express requests use'
354,24,49,7,14.00,12936.28,0.01,0.07,'N','O','1996-07-06 00:00:00','1996-06-08 00:00:00','1996-07-10 00:00:00','TAKE BACK RETURN','MAIL','ironic accounts sleep fur'
355,570,17,1,31.00,45587.67,0.09,0.07,'A','F','1994-07-13 00:00:00','1994-08-18 00:00:00','1994-07-18 00:00:00','DELIVER IN PERSON','FOB','furiously express deposits h'
355,481,45,2,41.00,56640.68,0.05,0.00,'A','F','1994-08-15 00:00:00','1994-07-19 00:00:00','1994-09-06 00:00:00','DELIVER IN PERSON','TRUCK','slyly bold sautern'
356,227,28,1,4.00,4508.88,0.10,0.01,'A','F','1994-07-28 00:00:00','1994-08-01 00:00:00','1994-08-04 00:00:00','DELIVER IN PERSON','REG AIR','carefully ironic deposits detect r'
356,538,33,2,48.00,69049.44,0.02,0.03,'R','F','1994-08-12 00:00:00','1994-07-31 00:00:00','1994-08-26 00:00:00','NONE','FOB','even dependencies'
356,591,15,3,35.00,52205.65,0.08,0.07,'R','F','1994-10-14 00:00:00','1994-07-31 00:00:00','1994-10-23 00:00:00','COLLECT COD','TRUCK','express foxes sleep furi'
356,277,12,4,41.00,48268.07,0.07,0.05,'A','F','1994-09-28 00:00:00','1994-09-20 00:00:00','1994-10-07 00:00:00','COLLECT COD','SHIP','blithely ironic theodolites integr'
356,622,45,5,37.00,56336.94,0.05,0.03,'A','F','1994-07-15 00:00:00','1994-08-24 00:00:00','1994-08-09 00:00:00','DELIVER IN PERSON','FOB','requests ca'
357,566,17,1,26.00,38130.56,0.06,0.03,'N','O','1996-12-28 00:00:00','1996-11-26 00:00:00','1997-01-13 00:00:00','NONE','FOB','fluffy, even warthogs wake '
357,930,11,2,36.00,65913.48,0.07,0.06,'N','O','1996-12-28 00:00:00','1996-11-13 00:00:00','1997-01-24 00:00:00','DELIVER IN PERSON','AIR','always ironic deposi'
357,825,32,3,32.00,55226.24,0.05,0.07,'N','O','1997-01-28 00:00:00','1996-12-29 00:00:00','1997-02-14 00:00:00','NONE','MAIL','final deposits after the '
358,951,33,1,41.00,75929.95,0.06,0.01,'A','F','1993-11-18 00:00:00','1993-11-14 00:00:00','1993-11-28 00:00:00','NONE','TRUCK','carefully express accounts c'
358,950,41,2,32.00,59230.40,0.05,0.08,'A','F','1993-10-18 00:00:00','1993-12-12 00:00:00','1993-10-31 00:00:00','NONE','TRUCK','quickly even instructions wake.'
358,844,1,3,40.00,69793.60,0.09,0.01,'A','F','1993-12-05 00:00:00','1993-11-04 00:00:00','1994-01-01 00:00:00','COLLECT COD','MAIL','furiously regul'
358,483,26,4,15.00,20752.20,0.08,0.08,'A','F','1993-10-04 00:00:00','1993-12-17 00:00:00','1993-10-23 00:00:00','TAKE BACK RETURN','MAIL','blithely idle requests nag c'
358,144,37,5,18.00,18794.52,0.01,0.02,'R','F','1993-10-07 00:00:00','1993-11-01 00:00:00','1993-10-26 00:00:00','COLLECT COD','SHIP','deposits affix slyly ideas. boldly f'
358,807,8,6,32.00,54649.60,0.03,0.05,'R','F','1993-12-21 00:00:00','1993-11-06 00:00:00','1994-01-17 00:00:00','DELIVER IN PERSON','RAIL','fluffily blithe accounts wak'
358,415,6,7,45.00,59193.45,0.05,0.02,'A','F','1993-12-08 00:00:00','1993-10-29 00:00:00','1993-12-30 00:00:00','NONE','REG AIR','silent requests along the even asymp'
359,830,31,1,30.00,51924.90,0.00,0.08,'A','F','1995-01-06 00:00:00','1995-02-20 00:00:00','1995-01-20 00:00:00','TAKE BACK RETURN','AIR','special theodolites cajole. bl'
359,56,33,2,18.00,17208.90,0.00,0.03,'A','F','1995-01-27 00:00:00','1995-03-18 00:00:00','1995-01-31 00:00:00','DELIVER IN PERSON','RAIL','accounts doubt special foxes. careful'
359,658,34,3,17.00,26497.05,0.07,0.06,'A','F','1995-01-31 00:00:00','1995-03-18 00:00:00','1995-02-10 00:00:00','COLLECT COD','SHIP','furiously ironic accounts haggle'
359,450,21,4,38.00,51317.10,0.10,0.08,'R','F','1995-03-30 00:00:00','1995-01-20 00:00:00','1995-04-25 00:00:00','DELIVER IN PERSON','RAIL','enticing somas cajole car'
359,837,44,5,11.00,19116.13,0.01,0.03,'A','F','1995-02-15 00:00:00','1995-01-27 00:00:00','1995-02-18 00:00:00','NONE','FOB','slyly regular ideas sleep'
359,914,5,6,23.00,41742.93,0.04,0.07,'R','F','1995-01-31 00:00:00','1995-03-11 00:00:00','1995-02-16 00:00:00','DELIVER IN PERSON','REG AIR','idly final theodolites haggle quickly. p'
384,893,2,1,38.00,68167.82,0.07,0.01,'R','F','1992-06-02 00:00:00','1992-04-18 00:00:00','1992-06-10 00:00:00','DELIVER IN PERSON','TRUCK','carefully final '
384,317,36,2,49.00,59648.19,0.09,0.07,'A','F','1992-04-01 00:00:00','1992-04-25 00:00:00','1992-04-18 00:00:00','COLLECT COD','AIR','ironic, silent accounts wake furiously '
384,908,19,3,11.00,19897.90,0.02,0.08,'A','F','1992-04-02 00:00:00','1992-04-21 00:00:00','1992-04-15 00:00:00','COLLECT COD','MAIL','packages shall sleep fluffily! sly'
384,461,4,4,11.00,14976.06,0.00,0.06,'R','F','1992-06-24 00:00:00','1992-05-29 00:00:00','1992-07-22 00:00:00','COLLECT COD','TRUCK','carefully '
384,658,34,5,14.00,21821.10,0.08,0.06,'R','F','1992-06-14 00:00:00','1992-05-29 00:00:00','1992-07-05 00:00:00','DELIVER IN PERSON','TRUCK','bold, pending foxes boost si'
385,833,12,1,7.00,12136.81,0.05,0.06,'N','O','1996-05-23 00:00:00','1996-05-09 00:00:00','1996-06-06 00:00:00','DELIVER IN PERSON','REG AIR','pending, regu'
385,266,1,2,46.00,53647.96,0.08,0.07,'N','O','1996-03-29 00:00:00','1996-05-17 00:00:00','1996-04-18 00:00:00','NONE','REG AIR','slow notornis wake slyly quickly fin'
386,763,45,1,39.00,64886.64,0.10,0.07,'A','F','1995-05-10 00:00:00','1995-02-28 00:00:00','1995-05-25 00:00:00','NONE','SHIP','unusual, express'
386,341,46,2,16.00,19861.44,0.06,0.01,'A','F','1995-04-12 00:00:00','1995-04-18 00:00:00','1995-05-11 00:00:00','DELIVER IN PERSON','MAIL','fluffily regular packages use slyly'
386,651,2,3,37.00,57411.05,0.09,0.04,'A','F','1995-05-23 00:00:00','1995-03-01 00:00:00','1995-05-25 00:00:00','TAKE BACK RETURN','MAIL','carefully regular foxe'
387,684,35,1,1.00,1584.68,0.08,0.03,'N','O','1997-05-06 00:00:00','1997-04-23 00:00:00','1997-05-10 00:00:00','NONE','SHIP','slyly regular courts are slyly pac'
387,764,15,2,42.00,69919.92,0.07,0.05,'N','O','1997-05-25 00:00:00','1997-02-25 00:00:00','1997-05-29 00:00:00','DELIVER IN PERSON','RAIL','regular, blithe theo'
387,482,25,3,40.00,55299.20,0.09,0.02,'N','O','1997-03-08 00:00:00','1997-04-18 00:00:00','1997-03-31 00:00:00','COLLECT COD','TRUCK','slyly final reque'
387,280,31,4,19.00,22425.32,0.08,0.00,'N','O','1997-03-14 00:00:00','1997-04-21 00:00:00','1997-04-04 00:00:00','NONE','REG AIR','slyly bold deposits kindle carefully'
387,742,19,5,32.00,52567.68,0.08,0.06,'N','O','1997-05-02 00:00:00','1997-04-11 00:00:00','1997-05-11 00:00:00','DELIVER IN PERSON','TRUCK','final asymptotes sleep at the silent,'
388,163,9,1,42.00,44652.72,0.05,0.06,'R','F','1993-02-21 00:00:00','1993-02-26 00:00:00','1993-03-15 00:00:00','COLLECT COD','FOB','special accounts are slyly. expres'
388,640,41,2,46.00,70869.44,0.07,0.01,'A','F','1993-03-22 00:00:00','1993-01-26 00:00:00','1993-03-24 00:00:00','COLLECT COD','FOB','quickly even requests haggle furiously rut'
388,323,10,3,40.00,48932.80,0.06,0.01,'A','F','1992-12-24 00:00:00','1993-01-28 00:00:00','1993-01-19 00:00:00','TAKE BACK RETURN','REG AIR','quickly regular packages integrate. quickl'
389,947,28,1,2.00,3695.88,0.09,0.00,'R','F','1994-04-13 00:00:00','1994-04-10 00:00:00','1994-04-25 00:00:00','TAKE BACK RETURN','RAIL','ironic requests wak'
390,533,6,1,10.00,14335.30,0.02,0.05,'N','O','1998-05-26 00:00:00','1998-07-06 00:00:00','1998-06-23 00:00:00','TAKE BACK RETURN','SHIP','slyly regular dependencies wake aft'
390,617,40,2,17.00,25799.37,0.09,0.06,'N','O','1998-06-07 00:00:00','1998-06-14 00:00:00','1998-07-07 00:00:00','COLLECT COD','SHIP','slyly special packages haggle slyly unusual'
390,917,28,3,46.00,83623.86,0.07,0.04,'N','O','1998-06-06 00:00:00','1998-05-20 00:00:00','1998-06-14 00:00:00','DELIVER IN PERSON','SHIP','blithely express deposits slee'
390,710,11,4,42.00,67649.82,0.01,0.05,'N','O','1998-06-06 00:00:00','1998-06-22 00:00:00','1998-07-05 00:00:00','COLLECT COD','SHIP','express requ'
390,639,14,5,13.00,20015.19,0.02,0.06,'N','O','1998-07-08 00:00:00','1998-05-10 00:00:00','1998-07-18 00:00:00','DELIVER IN PERSON','SHIP','special ideas afte'
390,624,23,6,11.00,16770.82,0.09,0.06,'N','O','1998-05-05 00:00:00','1998-05-15 00:00:00','1998-06-01 00:00:00','DELIVER IN PERSON','SHIP','blithely silent'
390,425,36,7,24.00,31810.08,0.05,0.02,'N','O','1998-04-18 00:00:00','1998-05-19 00:00:00','1998-04-28 00:00:00','TAKE BACK RETURN','AIR','regular, enticing theodolites r'
391,608,7,1,14.00,21120.40,0.09,0.02,'R','F','1995-02-11 00:00:00','1995-02-03 00:00:00','1995-02-13 00:00:00','TAKE BACK RETURN','TRUCK','slyly ironic packages nag f'
416,468,40,1,25.00,34211.50,0.00,0.05,'A','F','1993-10-11 00:00:00','1993-11-26 00:00:00','1993-10-21 00:00:00','DELIVER IN PERSON','TRUCK','furiously bold ideas boost furiou'
416,555,25,2,22.00,32022.10,0.10,0.00,'R','F','1993-12-27 00:00:00','1993-12-17 00:00:00','1994-01-09 00:00:00','COLLECT COD','RAIL','final excuses are above the express asympt'
416,871,1,3,25.00,44296.75,0.07,0.01,'R','F','1993-10-16 00:00:00','1993-12-03 00:00:00','1993-10-29 00:00:00','NONE','AIR','furiously bold acc'
417,198,49,1,39.00,42829.41,0.01,0.02,'A','F','1994-05-31 00:00:00','1994-05-02 00:00:00','1994-06-06 00:00:00','NONE','SHIP','special accounts detect f'
417,347,34,2,18.00,22452.12,0.00,0.01,'R','F','1994-03-29 00:00:00','1994-04-10 00:00:00','1994-04-26 00:00:00','TAKE BACK RETURN','FOB','ironic, unusual pinto beans unwind slyl'
417,221,38,3,41.00,45970.02,0.10,0.01,'R','F','1994-04-11 00:00:00','1994-03-08 00:00:00','1994-05-06 00:00:00','COLLECT COD','RAIL','quick requests cajole ruthlessl'
417,656,7,4,2.00,3113.30,0.01,0.03,'R','F','1994-02-13 00:00:00','1994-04-19 00:00:00','1994-03-15 00:00:00','DELIVER IN PERSON','SHIP','carefully regular pin'
418,93,7,1,31.00,30785.79,0.00,0.03,'N','F','1995-06-05 00:00:00','1995-06-18 00:00:00','1995-06-26 00:00:00','COLLECT COD','FOB','carefully regula'
418,6,19,2,1.00,906.00,0.04,0.07,'N','O','1995-06-23 00:00:00','1995-06-16 00:00:00','1995-07-23 00:00:00','DELIVER IN PERSON','AIR','blithely u'
418,175,41,3,3.00,3225.51,0.04,0.06,'N','O','1995-06-29 00:00:00','1995-07-12 00:00:00','1995-07-01 00:00:00','COLLECT COD','AIR','special instructions wake'
419,764,19,1,33.00,54937.08,0.05,0.02,'N','O','1996-11-06 00:00:00','1996-12-25 00:00:00','1996-11-20 00:00:00','TAKE BACK RETURN','TRUCK','final instructions hagg'
419,321,8,2,32.00,39082.24,0.01,0.06,'N','O','1996-12-04 00:00:00','1996-12-04 00:00:00','1996-12-24 00:00:00','COLLECT COD','SHIP','furiously careful deposits nag '
419,353,23,3,15.00,18800.25,0.07,0.04,'N','O','1996-12-17 00:00:00','1996-11-28 00:00:00','1996-12-19 00:00:00','TAKE BACK RETURN','REG AIR','blithely even'
419,44,31,4,15.00,14160.60,0.01,0.02,'N','O','1997-01-09 00:00:00','1996-12-22 00:00:00','1997-01-25 00:00:00','COLLECT COD','FOB','requests above the quickly regular '
419,743,46,5,17.00,27943.58,0.01,0.00,'N','O','1997-01-13 00:00:00','1996-12-20 00:00:00','1997-02-01 00:00:00','COLLECT COD','REG AIR','regular platelet'
420,505,50,1,5.00,7027.50,0.04,0.03,'N','O','1995-11-04 00:00:00','1996-01-02 00:00:00','1995-11-30 00:00:00','NONE','REG AIR','furiously regular theodolites haggle sly'
420,806,41,2,22.00,37549.60,0.05,0.04,'N','O','1996-01-25 00:00:00','1995-12-16 00:00:00','1996-02-03 00:00:00','TAKE BACK RETURN','AIR','express pinto beans wake quickly furi'
420,238,21,3,45.00,51220.35,0.09,0.08,'N','O','1996-01-14 00:00:00','1996-01-01 00:00:00','1996-01-26 00:00:00','COLLECT COD','FOB','pinto beans haggle carefully. even platele'
420,374,25,4,12.00,15292.44,0.08,0.08,'N','O','1996-02-05 00:00:00','1996-01-03 00:00:00','1996-02-12 00:00:00','TAKE BACK RETURN','REG AIR','carefully regul'
420,365,4,5,37.00,46818.32,0.02,0.00,'N','O','1995-11-16 00:00:00','1995-12-13 00:00:00','1995-11-19 00:00:00','DELIVER IN PERSON','SHIP','pending accounts are slyly final '
420,619,42,6,40.00,60784.40,0.01,0.05,'N','O','1995-11-26 00:00:00','1995-12-26 00:00:00','1995-12-20 00:00:00','TAKE BACK RETURN','FOB','slyly regular packa'
420,80,31,7,39.00,38223.12,0.00,0.08,'N','O','1995-12-09 00:00:00','1995-12-16 00:00:00','1995-12-31 00:00:00','DELIVER IN PERSON','REG AIR','slyly even packages affix blithely alo'
421,666,17,1,1.00,1566.66,0.02,0.07,'R','F','1992-05-29 00:00:00','1992-04-27 00:00:00','1992-06-09 00:00:00','NONE','TRUCK','final, ironic requests int'
422,760,38,1,25.00,41519.00,0.10,0.07,'N','O','1997-07-01 00:00:00','1997-08-17 00:00:00','1997-07-09 00:00:00','DELIVER IN PERSON','SHIP','unusual, bold platelets nag fluffily about '
422,854,34,2,10.00,17548.50,0.02,0.03,'N','O','1997-06-15 00:00:00','1997-08-04 00:00:00','1997-07-08 00:00:00','TAKE BACK RETURN','AIR','pending depend'
422,880,18,3,46.00,81920.48,0.09,0.00,'N','O','1997-06-21 00:00:00','1997-07-14 00:00:00','1997-06-27 00:00:00','DELIVER IN PERSON','RAIL','slyly silent acc'
422,809,44,4,25.00,42745.00,0.10,0.04,'N','O','1997-08-24 00:00:00','1997-07-09 00:00:00','1997-09-22 00:00:00','NONE','FOB','quickly final p'
423,660,11,1,27.00,42137.82,0.06,0.03,'N','O','1996-08-20 00:00:00','1996-08-01 00:00:00','1996-08-23 00:00:00','TAKE BACK RETURN','SHIP','even, pending accounts a'
448,626,27,1,4.00,6106.48,0.00,0.04,'N','O','1995-11-25 00:00:00','1995-10-20 00:00:00','1995-11-26 00:00:00','TAKE BACK RETURN','MAIL','even, busy excuses above the furiously si'
448,862,50,2,46.00,81091.56,0.05,0.00,'N','O','1995-08-31 00:00:00','1995-09-30 00:00:00','1995-09-09 00:00:00','COLLECT COD','SHIP','carefully regular re'
448,135,14,3,35.00,36229.55,0.10,0.08,'N','O','1995-09-27 00:00:00','1995-11-19 00:00:00','1995-10-20 00:00:00','COLLECT COD','REG AIR','quickly even package'
448,846,47,4,8.00,13974.72,0.10,0.00,'N','O','1995-11-02 00:00:00','1995-10-16 00:00:00','1995-11-15 00:00:00','COLLECT COD','TRUCK','carefully regula'
448,687,38,5,23.00,36516.64,0.02,0.05,'N','O','1995-09-26 00:00:00','1995-11-02 00:00:00','1995-10-17 00:00:00','NONE','SHIP','blithely ironic sentiments after the stea'
449,760,15,1,12.00,19929.12,0.02,0.08,'N','O','1995-11-06 00:00:00','1995-08-25 00:00:00','1995-11-18 00:00:00','TAKE BACK RETURN','SHIP','accounts a'
449,543,10,2,4.00,5774.16,0.10,0.06,'N','O','1995-10-27 00:00:00','1995-09-14 00:00:00','1995-11-21 00:00:00','DELIVER IN PERSON','FOB','bold frays haggle'
